4599,CRITES,1590,6.34,30.71,48.05
4600,HE,1462,28.7,22.5,109.2
4601,PLACE,1596,15.62,20.35,63.97
4602,CHAVES,2289,31.91,31.94,90.85
4603,LAROSE,1845,20.73,36.09,56.82000000000001
4604,THAMES,1923,49.16,9.98,68.14
4605,HOCH,1523,36.55,46.25,143.8
4606,KNOTTS,2300,17.39,45.7,126.09
4607,SIMONE,1857,25.87,1.48,50.35
4608,BINKLEY,1583,30.13,3.93,122.06
4609,KOESTER,1557,31.05,16.15,119.19999999999999
4610,MOYE,1525,45.61,20.12,162.73000000000002
4611,PETTIS,1895,20.31,34.67,120.98
4612,NAPOLITANO,2211,27.93,34.51,62.44
4613,HEFFNER,2086,16.32,38.9,81.22
4614,SASSER,2101,36.52,46.17,94.69
4615,JESSUP,2088,6.79,16.31,65.1
4616,AGUIAR,2240,44.89,31.26,107.15
4617,OGRADY,1945,21.77,47.81,168.57999999999998
4618,PIPPIN,1446,17.4,46.08,113.48
4619,WORTH,1825,45.9,39.67,124.57000000000001
4620,SHIVELY,2089,3.88,46.5,98.38
4621,WHITMIRE,1773,31.09,40.9,122.99000000000001
4622,CEDENO,1718,23.26,35.72,154.98000000000002
4623,RUTTER,1889,14.93,33.46,73.39
4624,WELBORN,1535,23.26,28.12,130.38
4625,MCDOUGAL,1734,50.04,9.3,111.33999999999999
4626,ANGELL,1649,24.16,2.6,63.76
4627,HAILEY,1806,10.04,41.99,134.03
4628,SACCO,1570,18.79,46.39,159.18
4629,NEEL,1443,33.48,47.82,109.3
4630,PANIAGUA,1649,46.93,14.41,141.34
4631,POINTER,1542,40.53,44.89,121.42
4632,ROHDE,1534,42.49,34.16,154.65
4633,HOLLOMAN,2076,49.53,8.18,156.71
4634,STROTHER,1941,20.61,20.92,86.53
4635,GUFFEY,2271,21.4,3.61,53.01
4636,FENNER,2036,25.57,25.31,142.88
4637,HUNTINGTON,1464,9.0,32.54,58.54
4638,SHANE,1775,22.99,19.93,140.92
4639,YUEN,1995,21.14,44.33,66.47
4640,GOSNELL,1409,21.78,5.83,50.61
4641,MARTINI,1601,32.77,19.61,60.38
4642,LOVING,1617,23.6,1.85,111.44999999999999
4643,MOLLOY,1985,24.74,18.71,133.45
4644,CHRIST,2098,41.17,35.93,164.10000000000002
4645,OLMOS,2183,46.81,26.36,95.17
4646,OAKS,1621,50.91,34.75,162.66
4647,BADILLO,1861,29.03,26.57,88.6
4648,OSTROWSKI,1981,22.15,23.94,72.09
4649,TO,1890,10.06,18.61,35.67
4650,LAPLANTE,1785,15.59,14.67,126.26
4651,MARTINDALE,1517,44.86,13.21,106.07
4652,PLEASANT,1729,24.06,44.7,111.76
4653,RICHIE,1524,13.97,31.58,93.55
4654,PALOMINO,1672,16.92,43.17,136.09
4655,RODARTE,1528,2.83,37.58,137.41
4656,STAMPS,1815,25.91,20.65,108.56
4657,PEEPLES,2164,15.83,31.98,123.81
4658,RIES,1916,43.06,48.69,115.75
4659,BROWNELL,1672,8.59,29.45,134.04
4660,ARANA,1878,33.57,43.45,127.02
4661,RODDY,1497,6.92,32.62,81.53999999999999
4662,TENNEY,1437,41.46,20.53,144.99
4663,WALZ,1876,1.47,9.08,15.55
4664,BOLT,1586,5.64,25.65,107.28999999999999
4665,LINDNER,1553,48.08,45.03,130.11
4666,RIGSBY,1991,42.21,45.5,121.71000000000001
4667,MATTESON,2114,17.62,50.61,126.23
4668,FIELDER,1832,44.5,5.73,55.230000000000004
4669,DEANDA,1415,25.88,5.79,38.669999999999995
4670,DRAYTON,1687,41.24,19.32,100.56
4671,RANDAZZO,2234,49.2,11.63,74.83
4672,RIDGE,2273,39.6,43.67,158.26999999999998
4673,TARR,1862,14.06,13.86,62.92
4674,SHADE,2176,38.95,20.06,84.01
4675,UPSHAW,1591,30.92,38.65,72.57
4676,WOODCOCK,2151,31.77,49.85,154.62
4677,HARGRAVE,1547,0.93,40.23,63.16
4678,MILEY,1686,28.02,50.65,132.67
4679,LANGER,1608,11.24,13.06,104.3
4680,WILKIE,1723,27.2,23.54,118.74000000000001
4681,YUN,2083,44.37,39.01,170.38
4682,CHOE,1612,15.97,46.58,125.55
4683,CHING,1885,34.2,12.64,78.84
4684,DUGAS,2059,42.05,11.31,89.36
4685,SAUL,1517,30.8,15.06,128.85999999999999
4686,CORDER,1497,30.08,29.68,89.75999999999999
4687,BOBBITT,2044,12.27,18.81,59.08
4688,GLADDEN,1470,48.52,25.43,102.95000000000002
4689,SPURGEON,1770,5.17,42.03,80.2
4690,TIBBS,1974,33.63,38.95,80.58000000000001
4691,WOODBURY,2193,37.22,30.21,142.43
4692,MCDANIELS,1446,29.64,23.85,134.49
4693,MCGARRY,1972,10.73,45.27,99.0
4694,WEIGEL,1988,49.99,14.59,72.58
4695,BICKEL,1839,3.85,11.92,26.77
4696,HUGHEY,1675,7.19,3.2800000000000002,32.47
4697,MICHELS,1634,20.84,34.32,72.16
4698,APPLE,2135,21.67,30.93,150.6
4699,BOSLEY,1968,4.79,47.15,122.94
4700,NESMITH,1926,28.89,5.02,75.91
4701,FARBER,2041,45.05,49.7,189.75
4702,ACKLEY,1402,13.41,19.95,131.35999999999999
4703,GOODIN,1696,29.37,13.8,127.17
4704,ALMOND,1686,50.91,47.51,189.42
4705,GARRITY,1968,45.27,43.17,144.44
4706,BETTENCOURT,2170,39.39,35.53,173.92
4707,KOSS,1649,5.28,34.11,62.39
4708,FALCONE,1448,26.52,3.15,88.67
4709,LAVIGNE,1711,17.88,49.73,97.60999999999999
4710,NATION,2232,5.24,47.03,135.26999999999998
4711,RAINWATER,1819,34.56,22.04,148.6
4712,BLODGETT,1488,26.04,35.12,103.16
4713,DABNEY,1486,8.85,27.86,54.71
4714,MABE,1735,45.42,26.39,158.81
4715,TROWBRIDGE,1995,2.11,45.81,93.92
4716,LUNDQUIST,2295,15.23,4.12,63.35
4717,ROSENBERGER,1741,31.33,4.28,103.61
4718,DOMBROWSKI,1993,1.15,37.2,129.35000000000002
4719,FERRO,2097,49.9,46.5,149.4
4720,BOWLIN,1887,23.64,9.82,79.46000000000001
4721,EVANGELISTA,1716,23.95,37.09,74.04
4722,MCKELVEY,2182,24.94,34.76,102.69999999999999
4723,RODERICK,1437,32.72,28.65,161.37
4724,MICHALSKI,2273,49.21,24.64,112.85000000000001
4725,BERKOWITZ,1805,49.21,32.5,173.71
4726,MAYORGA,1581,7.7,31.77,133.47
4727,SATO,1502,15.54,43.39,68.93
4728,CORWIN,1430,50.89,3.71,54.6
4729,MCKENNEY,1466,31.84,8.34,72.18
4730,SALYER,2165,2.93,38.61,106.54
4731,ABELL,1477,3.98,46.2,75.18
4732,PALACIO,1974,44.13,40.43,124.56
4733,WALLING,1641,17.57,31.41,118.97999999999999
4734,LASH,1877,4.19,3.73,10.92
4735,COLLADO,1571,2.54,39.62,140.16
4736,GASS,1520,20.46,45.42,153.88
4737,COOKSEY,1983,21.77,33.38,119.15
4738,LUIS,1502,45.41,27.48,75.89
4739,MOLL,2252,10.75,4.76,39.51
4740,MIRAMONTES,2177,26.32,33.5,102.82
4741,LUSTER,2110,15.99,27.35,65.34
4742,SHRADER,1510,12.03,11.82,65.85
4743,TOLIVER,1570,23.78,50.62,90.4
4744,HARD,1408,39.7,24.83,67.53
4745,TU,1981,47.99,31.43,178.42000000000002
4746,MCKOY,1867,36.92,28.91,117.83
4747,SENA,1975,37.01,25.07,150.07999999999998
4748,WAINWRIGHT,2009,50.17,27.13,148.3
4749,BACKUS,1533,38.1,41.28,94.38
4750,BARELA,1765,48.63,35.35,139.98
4751,HOAG,1469,7.91,4.19,104.1
4752,KEISER,2272,11.85,31.06,117.91
4753,HUSKEY,1407,11.13,24.07,90.19999999999999
4754,BRANNAN,2140,27.52,43.71,105.22999999999999
4755,BRUMLEY,1408,20.47,43.22,91.69
4756,PALM,1544,20.26,21.5,69.76
4757,BOYNTON,2095,10.99,9.43,91.41999999999999
4758,KRAUSS,1491,41.47,4.67,87.14
4759,STEEL,1407,3.21,28.77,78.98
4760,JURADO,1761,14.13,10.02,65.15
4761,MULDER,1956,46.72,31.7,109.42
4762,PATERSON,1521,12.48,38.88,80.36000000000001
4763,SMITHSON,1869,31.48,17.22,49.7
4764,WOOLSEY,2112,26.33,21.95,101.28
4765,JOSLIN,1515,14.27,18.26,105.53
4766,RICHMAN,1727,19.46,4.82,111.28
4767,PARTIDA,1571,11.99,43.96,60.95
4768,GRISHAM,1773,49.41,18.58,114.99
4769,WOODEN,2035,24.23,45.0,145.23000000000002
4770,GOODING,2262,35.14,19.14,119.28
4771,FANG,1424,29.06,37.92,89.98
4772,MCDADE,2149,9.84,3.5,36.34
4773,SPRIGGS,1993,43.24,23.38,87.62
4774,FISHMAN,1845,27.97,41.78,128.75
4775,GABEL,1582,39.96,14.9,96.86000000000001
4776,RUTKOWSKI,1712,34.94,33.27,112.21000000000001
4777,PRIDE,2109,15.78,31.69,105.47
4778,BEALS,1711,2.45,43.53,81.98
4779,GASKIN,1459,6.82,44.09,56.910000000000004
4780,FRIDAY,1698,22.78,44.08,101.86
4781,UNDERHILL,1783,5.15,43.01,126.16
4782,MELO,2145,26.1,42.23,104.33
4783,RODAS,1991,47.85,8.0,131.85
4784,SIPES,2264,24.25,45.57,133.82
4785,ZIMMERMANN,1893,36.28,36.27,99.55000000000001
4786,HAIGHT,2245,46.17,23.84,88.01
4787,MOSQUEDA,2275,8.59,45.95,137.54000000000002
4788,BEESON,2097,33.24,7.41,51.650000000000006
4789,BANKSTON,2261,11.19,11.92,33.11
4790,JUDY,1890,9.41,25.59,98.0
4791,PIEPER,1455,14.11,36.68,126.78999999999999
4792,SIEBERT,2048,42.29,40.17,132.45999999999998
4793,HORNING,1672,17.84,27.3,110.14
4794,BUTT,2284,33.9,19.88,116.78
4795,BICE,1717,36.75,14.33,88.08
4796,PHILIPS,1954,17.97,49.78,137.75
4797,SILLS,1867,13.4,44.41,149.81
4798,EISENBERG,1536,20.07,22.52,108.58999999999999
4799,SCHUMANN,1442,39.87,19.09,145.96
4800,CONGER,1645,18.84,49.36,163.2
4801,BARE,2181,48.31,0.51,67.82000000000001
4802,HUME,1609,23.87,33.12,83.99000000000001
4803,NOLASCO,2009,39.21,39.32,88.53
4804,TRAINOR,1504,0.13,5.32,57.45
4805,WEATHERLY,1660,44.48,8.86,83.33999999999999
4806,HUEBNER,2155,13.06,23.79,106.85
4807,BOSCH,1740,30.34,29.78,86.12
4808,GAYLE,2155,3.38,39.42,53.8
4809,KUHNS,1590,46.1,32.35,153.45
4810,BYRON,2193,10.91,47.78,129.69
4811,GLAZE,1534,26.9,42.83,90.72999999999999
4812,POULIN,1682,26.88,14.87,66.75
4813,COMEAUX,1793,1.53,44.9,114.43
4814,ENRIGHT,1916,49.41,24.65,112.06
4815,LARGE,1486,20.5,3.15,55.65
4816,ROUNTREE,2243,44.67,13.14,64.81
4817,TAVAREZ,2030,48.61,40.17,140.78
4818,BEARDSLEY,1404,47.92,38.46,122.38
4819,FEE,1870,20.0,29.16,96.16
4820,RUBINO,2190,27.04,13.35,49.39
4821,GRIDER,1665,46.25,3.39,122.64
4822,BECHTEL,1628,31.49,15.1,120.58999999999999
4823,GAONA,1971,34.5,6.37,100.87
4824,WALLIN,1745,24.35,4.06,79.41
4825,MASHBURN,2011,42.6,43.08,125.67999999999999
4826,DALRYMPLE,1955,11.29,45.9,118.19
4827,GINGERICH,1585,41.25,12.1,102.35
4828,HASS,2043,21.19,37.57,141.76
4829,VACCARO,2107,12.77,7.19,100.96
4830,MANZANO,2166,10.0,17.87,76.87
4831,TYNER,1843,33.21,34.4,77.61
4832,LOWELL,1462,42.92,31.36,122.28
4833,LOZA,1728,49.24,3.64,152.88
4834,KAUFMANN,1661,11.62,22.76,86.38
4835,BISCHOFF,1475,33.34,3.88,82.22
4836,DOOLITTLE,2045,34.18,49.96,85.14
4837,SHIVERS,2215,27.54,14.01,86.55
4838,VALENTE,1453,27.66,40.68,134.34
4839,BOZEMAN,2142,46.13,29.27,81.4
4840,FELTS,1456,14.51,15.85,107.36
4841,HOWES,1818,21.96,33.85,102.81
4842,FELLER,1739,27.39,46.12,125.50999999999999
4843,JUSTUS,1581,26.51,31.19,91.7
4844,SCHNELL,2174,22.53,39.11,80.64
4845,BOETTCHER,1759,46.92,31.9,161.82000000000002
4846,IVORY,1970,31.73,12.33,111.06
4847,CORN,1916,17.52,19.93,53.449999999999996
4848,THORSON,1921,45.34,16.07,156.41
4849,BAXLEY,1994,44.67,0.73,86.4
4850,HASTY,1421,34.84,4.18,139.02
4851,HEILMAN,2040,5.28,1.26,95.54
4852,SNOOK,1411,35.68,35.29,126.97
4853,WASSERMAN,1687,5.39,3.84,88.23
4854,BARRINGER,1801,25.93,42.07,168.0
4855,FRANKEL,2230,7.82,40.0,77.82
4856,PELTIER,1462,50.38,24.66,137.04
4857,GUARINO,1789,41.36,6.38,134.74
4858,AVINA,1723,18.36,46.64,95.0
4859,STURDIVANT,1606,24.2,24.73,67.93
4860,LIEN,1462,30.6,21.31,76.91
4861,MONTEMAYOR,1547,23.41,44.35,116.75999999999999
4862,GIDDENS,1561,2.1,21.11,63.21
4863,BURCHFIELD,1713,21.88,19.74,89.61999999999999
4864,VALVERDE,2041,44.76,7.85,98.60999999999999
4865,HOLBERT,1978,39.86,40.23,144.09
4866,PANG,2240,40.91,15.62,138.53
4867,ROOKS,1518,23.14,49.47,126.61
4868,ERDMAN,1694,46.1,2.3,95.39999999999999
4869,MCMASTER,1698,49.92,40.45,185.37
4870,HARTWELL,2023,27.44,38.95,146.39
4871,INIGUEZ,2206,21.95,50.04,110.99000000000001
4872,MENCHACA,2090,30.75,28.86,123.61
4873,BORDELON,1488,44.28,3.41,103.69
4874,CHRISMAN,1484,16.41,18.63,46.04
4875,FARKAS,1854,29.3,27.11,70.41
4876,FREDRICK,1746,31.97,8.29,81.25999999999999
4877,METZLER,1947,27.28,7.01,45.29
4878,PORTERFIELD,1567,21.8,31.99,95.78999999999999
4879,SLAYTON,2020,2.36,9.41,105.77
4880,HEMBREE,1730,42.07,10.45,61.519999999999996
4881,PEEL,1470,29.18,12.98,58.16
4882,QUESADA,1479,28.4,5.43,76.83000000000001
4883,WOODLEY,2129,36.26,4.96,96.21999999999998
4884,MATHER,1612,19.92,37.93,70.85
4885,WALTZ,1556,4.75,15.47,47.22
4886,FORNEY,1800,26.6,38.58,99.18
4887,TOTTEN,1458,46.14,9.23,148.36999999999998
4888,WOOLLEY,1792,3.91,30.78,122.69
4889,TROMBLEY,1914,44.26,4.01,64.27
4890,YARBOROUGH,1772,26.85,16.39,46.24
4891,DURR,2138,25.2,1.1400000000000001,122.34
4892,JAVIER,2281,34.9,25.77,99.67
4893,MACKLIN,2203,30.98,24.99,102.97
4894,MACON,1559,15.14,24.82,50.96
4895,NOVOTNY,1490,3.63,18.39,26.02
4896,AMUNDSON,1504,31.24,44.0,147.24
4897,FLAGG,2009,6.41,50.76,79.17
4898,KIDDER,1891,34.95,22.55,122.5
4899,OXENDINE,1434,47.06,26.35,98.41
4900,ARGUELLO,2115,44.44,36.23,86.66999999999999
4901,COUNCIL,1691,23.36,41.51,162.87
4902,MALLETT,2119,22.23,6.19,31.42
4903,MARLER,1868,25.51,0.25,120.76
4904,PENROD,1983,13.78,3.6,17.38
4905,KINARD,2167,20.87,44.57,77.44
4906,BREMER,2027,9.25,21.0,89.25
4907,TOWNE,1690,2.05,9.12,66.17
4908,HARLESS,1440,49.0,40.84,120.84
4909,MERKEL,1802,37.66,11.46,116.12
4910,FIFE,2244,25.15,35.21,140.36
4911,GIESE,1913,37.28,29.74,137.02
4912,BYARS,1733,26.81,34.35,151.16
4913,GRANDE,1934,6.35,14.05,76.4
4914,KUO,2036,24.35,2.29,50.64
4915,LEVI,2256,44.98,16.79,106.76999999999998
4916,DARR,1727,18.33,29.23,130.56
4917,SANABRIA,1507,17.73,15.34,59.07000000000001
4918,POUNDS,2239,7.18,32.35,40.53
4919,BRUSH,1508,17.43,46.35,88.78
4920,KEIM,1448,21.81,8.47,104.28
4921,ROEDER,1802,44.84,30.82,99.66
4922,DREYER,1477,2.87,50.1,71.97
4923,TAVERAS,1689,15.21,15.31,56.52
4924,FURLONG,1977,27.98,49.66,152.64
4925,DORRIS,2242,28.45,44.78,130.23000000000002
4926,MUSGROVE,2001,0.17,7.55,100.72
4927,PRIOR,1754,38.05,0.89,123.94
4928,MUNRO,1877,33.81,9.38,78.19
4929,WEILER,1729,41.56,11.22,96.78
4930,LEAKE,1818,33.82,7.87,52.69
4931,MUSICK,1547,26.21,20.73,135.94
4932,VOLLMER,1777,24.49,2.24,52.73
4933,HETRICK,2278,44.12,41.85,129.97
4934,PERDOMO,2016,7.95,23.34,100.29
4935,KESTER,1555,49.46,13.01,144.47
4936,LOCK,2218,13.44,43.33,99.77
4937,BASKIN,1811,13.78,12.8,66.58
4938,PINE,2164,14.67,42.03,67.7
4939,BONHAM,1432,28.06,14.38,47.440000000000005
4940,HEFFERNAN,1761,3.05,40.08,80.13
4941,MANDEL,2063,47.76,38.0,119.75999999999999
4942,HAMER,1495,38.08,8.4,83.48
4943,SARVER,1623,4.9,18.47,54.37
4944,DUCKETT,1719,8.3,34.63,137.93
4945,DAMATO,2230,39.98,0.71,86.68999999999998
4946,FULCHER,1664,40.12,5.61,78.73
4947,LOZADA,1758,13.44,47.73,70.16999999999999
4948,STOCKER,2085,47.73,18.58,99.30999999999999
4949,CAMARGO,1594,0.59,2.18,11.77
4950,SHEPHARD,1906,37.7,9.34,129.04
4951,LOFTIS,2012,32.99,40.93,133.92000000000002
4952,WINFREY,1798,37.65,14.37,145.02
4953,RUEDA,1422,41.09,28.11,87.2
4954,LEDEZMA,2214,46.34,27.48,107.82000000000001
4955,GOTTLIEB,2027,22.01,42.06,93.07000000000001
4956,LAMONT,1465,7.03,27.42,54.45
4957,BOWE,2290,28.83,32.08,104.91
4958,MACKIE,1954,13.67,32.77,93.44
4959,STOCKWELL,1867,39.41,25.05,123.46
4960,GROTH,2279,13.26,40.87,74.13
4961,CHAVIRA,1618,46.83,26.0,150.82999999999998
4962,LOHR,1479,23.8,6.11,80.91
4963,LOFTIN,1592,25.07,32.24,141.31
4964,GILMER,1481,33.04,21.95,109.99
4965,CUSHING,2208,1.38,37.38,110.75999999999999
4966,BRODY,1602,22.53,45.74,112.27000000000001
4967,NOWLIN,1627,36.08,11.84,114.92
4968,HOLIDAY,1837,13.91,1.26,102.17
4969,ARCHIE,2252,7.12,41.24,78.36
4970,SHIRK,1421,14.76,9.13,105.89
4971,HOWERTON,1627,7.85,23.16,54.010000000000005
4972,MATTHEW,2230,19.45,37.52,65.97
4973,COPLEY,1955,44.5,11.51,89.01
4974,MARCHESE,1928,0.3,31.66,83.96
4975,ECHEVERRIA,1731,39.78,47.22,111.0
4976,SOPER,1584,11.63,33.67,122.3
4977,CANTWELL,2235,38.54,0.96,95.49999999999999
4978,NELMS,1702,47.18,33.79,117.97
4979,TUGGLE,2035,3.93,39.79,59.72
4980,DUMONT,2218,50.3,48.76,113.06
4981,BARD,2273,19.07,34.05,150.12
4982,GOWER,1844,50.22,5.66,114.88
4983,MATHES,1849,22.69,10.27,39.96
4984,YEUNG,1745,9.64,28.08,96.72
4985,BUELL,1950,45.19,9.92,122.11
4986,BASTIAN,1876,45.68,26.81,131.49
4987,BROADWAY,2034,14.3,26.09,93.39
4988,BURD,1552,35.08,47.3,123.38
4989,PENG,2140,9.85,16.56,68.41
4990,GREENWELL,2265,18.79,6.24,78.02999999999999
4991,VANOVER,1748,10.79,11.59,30.38
4992,CORRELL,2233,12.81,44.03,92.84
4993,TINDALL,2090,40.3,36.64,128.94
4994,BILL,2239,42.02,50.3,129.32
4995,MULCAHY,1728,10.91,44.58,141.49
4996,DIONNE,1612,12.19,50.78,109.97
4997,RATHBUN,1446,3.69,21.87,65.56
4998,BAEZA,1946,22.22,48.51,89.72999999999999
4999,BOOHER,1670,9.53,31.41,68.94
5000,ATHERTON,1983,49.24,33.21,137.45000000000002
5001,FRIED,2202,43.36,35.43,122.78999999999999
5002,LAVIN,2285,8.58,8.3,82.88
5003,MCGINLEY,1932,15.54,18.94,117.47999999999999
5004,DONNELL,2201,37.23,4.67,73.89999999999999
5005,BAYS,2133,31.23,37.83,101.06
5006,RIEDEL,2148,1.9100000000000001,31.36,60.269999999999996
5007,GRENIER,1913,11.04,37.33,62.37
5008,HAROLD,2196,34.84,36.49,90.33000000000001
5009,STYLES,1601,4.18,29.2,84.38
5010,ZACHARY,1770,4.62,49.59,151.21
5011,WISDOM,1463,3.61,22.47,123.08
5012,RALEY,1775,23.54,4.63,58.17
5013,TAMEZ,1511,2.19,43.82,129.01
5014,ARENA,1719,24.68,24.21,72.89
5015,HAZELWOOD,2203,1.77,13.98,64.75
5016,MORELLI,1576,29.18,0.71,128.89000000000001
5017,SOMERVILLE,2063,1.97,13.23,37.2
5018,LAPP,2094,15.03,18.08,76.11
5019,ROOD,1937,6.5,16.48,27.98
5020,SALEM,2187,29.92,48.01,142.93
5021,ALBRITTON,2159,27.67,31.25,68.92
5022,OLIVERA,2198,7.16,12.81,74.97
5023,PAPE,2027,18.45,45.01,110.46000000000001
5024,CARVAJAL,1719,37.89,28.25,132.14
5025,ZAYAS,1634,11.41,50.29,72.7
5026,MYER,1474,21.25,31.19,71.44
5027,HAYNIE,2289,35.82,36.59,166.41
5028,POHL,1989,8.15,10.92,110.07000000000001
5029,MARISCAL,1943,43.05,47.19,164.24
5030,WAMPLER,1727,14.79,36.33,77.12
5031,LEEPER,1807,48.13,17.87,72.0
5032,RIFE,2162,43.63,8.5,133.13
5033,NEWHOUSE,2224,10.03,22.24,43.269999999999996
5034,RODNEY,1690,37.57,29.75,91.32
5035,KINGSTON,1505,13.16,3.9,41.059999999999995
5036,SPITZER,1525,11.81,36.21,104.02000000000001
5037,VANDENBERG,1783,47.16,8.71,142.87
5038,WESSEL,1521,20.99,35.75,87.74
5039,DURDEN,1636,33.41,30.72,144.13
5040,HARTZELL,1940,23.01,1.48,76.49000000000001
5041,MARQUES,2100,19.13,0.62,66.75
5042,BORN,1999,48.28,24.81,84.09
5043,SCRIBNER,1818,44.61,14.95,147.56
5044,GERMAIN,1420,36.26,30.28,78.53999999999999
5045,ROCCO,1986,8.18,41.93,140.11
5046,TINOCO,1620,13.13,29.93,130.06
5047,MUSSELMAN,2195,38.63,22.18,65.81
5048,VALDOVINOS,2192,26.7,33.3,141.0
5049,CRITTENDEN,1613,4.52,32.67,75.19
5050,PARSLEY,2071,50.65,37.67,88.32
5051,VICENTE,1976,30.05,44.43,96.47999999999999
5052,HULSE,1540,29.96,12.25,48.21
5053,MCCLEARY,1526,2.03,28.61,101.64
5054,TIBBETTS,2026,39.53,18.82,158.35
5055,BARBOZA,1975,8.67,6.64,65.31
5056,VELARDE,2169,4.11,50.31,103.42
5057,BRODIE,2004,3.76,17.14,113.9
5058,BEAUDOIN,2102,29.38,22.17,105.55
5059,MOREIRA,1938,32.09,43.49,76.58000000000001
5060,JARA,1799,8.55,8.8,63.349999999999994
5061,MAGGARD,1864,25.03,50.86,79.89
5062,FERRANTE,1619,49.15,48.74,140.89000000000001
5063,OVERBY,2142,32.89,33.37,114.25999999999999
5064,FRIESEN,1980,26.06,18.05,103.11
5065,VIOLA,1674,7.45,10.5,115.95
5066,NELSEN,2299,33.59,48.88,114.47
5067,HASH,2138,44.41,23.52,161.93
5068,DEESE,1587,17.64,41.72,70.36
5069,DOANE,2213,17.09,11.8,97.89
5070,MESSICK,1555,2.07,43.7,126.77
5071,BAY,2087,18.96,18.41,67.37
5072,ANTON,1938,20.56,9.03,104.59
5073,INGERSOLL,1862,13.51,15.98,93.49000000000001
5074,SAUCIER,1827,34.69,1.51,103.2
5075,KWIATKOWSKI,2161,37.32,35.1,144.42
5076,RAWSON,1726,0.87,0.52,6.390000000000001
5077,BROPHY,1875,44.82,42.31,121.13
5078,LADNER,1506,0.3,17.31,21.61
5079,LEHR,1826,22.3,23.8,96.1
5080,WEIL,2214,30.49,22.45,82.94
5081,YOCUM,2013,35.69,43.46,129.15
5082,BRASHER,1612,43.85,32.16,120.00999999999999
5083,DENISON,1771,47.12,45.49,192.61
5084,HUTCHERSON,1492,19.57,19.3,63.870000000000005
5085,STOWERS,2030,9.83,48.41,82.24
5086,GELLER,2142,7.14,21.08,120.22
5087,FORTENBERRY,1703,35.09,28.59,68.68
5088,CONYERS,1977,19.44,29.46,92.9
5089,STEBBINS,1692,25.35,3.6,93.94999999999999
5090,TOOLE,1449,2.45,24.74,126.19
5091,STOKER,1439,6.37,20.63,99.0
5092,RODEN,1660,21.0,2.51,117.51
5093,CHITWOOD,2117,17.06,7.37,29.43
5094,BEEMAN,2048,22.8,41.62,105.41999999999999
5095,FANNIN,1844,48.78,13.12,91.9
5096,STRAIT,1748,16.65,34.32,83.97
5097,MARLOWE,1578,38.29,13.96,103.25
5098,GREENWALD,2113,44.36,37.2,173.56
5099,HANN,1989,38.16,13.58,74.74
5100,STUMPF,1721,0.1,21.44,73.54
5101,SAMANIEGO,1421,24.49,23.91,90.39999999999999
5102,COLTON,2176,48.28,11.19,101.47
5103,BOGART,1557,15.95,50.78,137.73000000000002
5104,MOREL,1613,35.3,45.05,104.35
5105,MONTELONGO,1606,37.55,41.57,85.12
5106,BOYLAN,1525,22.28,33.31,60.59
5107,GUIDO,1657,46.67,25.92,150.59
5108,HORSLEY,1763,21.49,27.52,142.01
5109,WYRICK,1580,41.8,0.99,47.79
5110,TENORIO,1624,15.16,34.28,73.44
5111,SALLEE,1718,39.02,42.07,82.09
5112,MOREHOUSE,1942,44.69,40.51,165.2
5113,WHYTE,1829,45.44,3.94,86.38
5114,NEILSON,1476,33.12,50.95,118.07000000000001
5115,WATANABE,1823,17.04,4.06,30.099999999999998
5116,MAGALLANES,1966,12.68,26.63,114.31
5117,MUDD,2244,23.99,9.68,104.66999999999999
5118,BRIGHAM,2140,30.54,26.06,75.6
5119,KIEFFER,1796,17.37,46.34,137.71
5120,DOLLAR,1873,30.57,39.41,148.98
5121,ALBANESE,1808,7.77,24.28,109.05
5122,HUSS,2179,34.99,16.04,53.03
5123,HIXSON,1645,5.74,4.31,27.05
5124,ROUNDS,1845,23.86,10.02,67.88
5125,SPIEGEL,2105,12.46,9.32,61.78
5126,BLANCHETTE,1770,20.23,34.73,80.96000000000001
5127,ORTH,1640,3.21,48.44,119.64999999999999
5128,VANDERPOOL,2085,40.07,8.17,79.24
5129,PFAFF,2294,34.35,21.0,92.35
5130,SHREVE,1949,11.34,14.57,96.91
5131,SPECK,1469,7.75,33.12,113.87
5132,SEVILLA,1486,37.0,7.79,108.79
5133,NERI,1768,36.5,22.4,129.9
5134,ROHR,2090,47.19,10.65,149.84
5135,RUBLE,1931,40.89,27.44,86.33
5136,VANPELT,1443,23.28,45.95,119.23
5137,CARAWAY,2083,43.91,3.66,116.57
5138,RICKMAN,1482,9.56,31.47,135.03
5139,BERNDT,1894,41.6,22.86,129.45999999999998
5140,MCHALE,1939,47.39,15.21,77.6
5141,INGALLS,2082,27.43,0.43,44.86
5142,ROYBAL,1913,9.43,41.47,54.9
5143,MONEY,2143,44.67,30.4,108.07
5144,MCDOUGALL,2248,6.65,45.85,131.5
5145,MELANCON,2171,2.08,45.28,74.36
5146,WELLINGTON,1772,29.34,35.04,150.38
5147,INGRAHAM,2180,14.98,26.29,81.27000000000001
5148,RITZ,1416,25.16,29.09,74.25
5149,LASHLEY,2069,23.42,25.61,149.03
5150,MARCHAND,1687,30.16,42.99,74.15
5151,SCHATZ,2165,13.93,21.75,71.68
5152,EBY,1415,18.05,47.97,88.02
5153,HEISER,1858,14.7,33.31,145.01
5154,ORTON,1448,23.09,15.48,89.57000000000001
